month,day,data,median,LB,UB
8,11,2737,2737,2737,2737
8,18,2489,2468.61649334167,2164.81507906009,2783.6990561919
8,25,2047,2107.29429485951,1838.23515705952,2372.42340352356
9,1,1822,1732.39056430334,1477.97715869474,1986.93263332709
9,8,1291,1421.44294635841,1164.63217252583,1682.63610619881
9,15,1232,1147.76517865866,891.032171357804,1408.92190487089
9,22,893,889.594012871465,643.524387160221,1131.46984417986
9,29,626,666.56615361473,413.53344922572,902.728791835012
10,6,500,477.281800940021,233.21781248629,725.438776732553
10,13,338,331.482360729982,84.6837752704711,586.917608160363
10,20,NaN,231.129239951778,-0,496.041160783429
10,27,NaN,160.162122916851,-0,426.52576649224
11,3,NaN,108.744574223176,-0,388.122316537427
11,10,NaN,79.1930153967556,-0,341.661778235101
