month,day,data,median,LB,UB
8,25,2071,2071,2071,2071
9,1,1784,1753.6845694568,1601.56530020341,1898.25268774591
9,8,1327,1423.96347024349,1293.5812078203,1550.98179353053
9,15,1204,1132.05528826618,1011.95268661065,1255.07554534994
9,22,909,888.158418917658,763.751445480424,1007.9980123969
9,29,668,693.017092406939,575.159145119654,810.477908698636
10,6,579,537.312801996536,415.738299107369,653.82312093383
10,13,431,414.732371369169,291.252115564493,541.285062640924
10,20,289,320.913091098189,204.053912982091,441.962306848162
10,27,203,248.847675038369,127.951480251879,368.670396798566
11,3,NaN,192.895749833499,76.1914970951222,312.164168689622
11,10,NaN,149.533576767888,32.1633571857619,267.042036241641
11,17,NaN,114.883278674888,-0,228.899403541152
11,24,NaN,90.0559305181892,-0,203.772723782758
