fcst$mean,lower.10%,lower.20%,lower.30%,lower.40%,lower.50%,lower.60%,lower.70%,lower.80%,lower.90%,fcst$lower.95%,lower.98%,upper.10%,upper.20%,upper.30%,upper.40%,upper.50%,upper.60%,upper.70%,upper.80%,upper.90%,fcst$upper.95%,upper.98%
12,8.64162557889239,5.22914760881679,1.70208078539168,0,0,0,0,0,0,0,0,15.3583744211076,18.7708523911832,22.2979192146083,26.0149163793822,30.0261407429465,34.4928292894402,39.6993003144567,46.2502297227416,55.9596939350873,64.3812061282684,74.1730340339843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268473906654556,8.33830572327371,17.3076760732069,27.2954952974865,38.9375184323064,53.585841905034,75.2968639089404,94.1279376462366,116.023130467397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44764266587242,26.160460860279,45.6412916300565,70.1526250408005,106.482113532541,137.992526837964,174.630192051405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73323909674726,30.1982998393927,58.7153160933786,94.5962341887948,147.777159892703,193.903681857804,247.535732089496
