month,day,data,median,LB,UB
7,14,1470,1470,1470,1470
7,21,2195,2133.48995434519,1705.46849603694,2559.97024244098
7,28,2676,2771.25004106659,2358.1603649977,3175.05010122688
8,4,3190,3073.60972289715,2677.3058975324,3468.88985972882
8,11,2873,3055.91921100679,2644.20866817119,3465.66770376348
8,18,3013,2796.96675478869,2398.16138742775,3198.36753088069
8,25,2264,2404.16328708688,2013.34308343909,2784.32053789023
9,1,2078,1970.86400755772,1584.1825130071,2352.47598125017
9,8,1332,1565.13629333124,1184.01787835355,1956.34390270128
9,15,1380,1214.79327521607,810.315772495473,1607.41356788697
9,22,NaN,931.951140378375,529.51719007004,1325.96365443663
9,29,NaN,691.069323157973,307.598304235032,1093.20005715227
10,6,NaN,517.794062686598,147.193788682278,914.12810325789
10,13,NaN,385.660109914177,15.1168872260067,754.426293158415
