month,day,data,median,LB,UB
9,1,1784,1784,1784,1784
9,8,1328,1350.19647323437,1253.69673175298,1446.99276875227
9,15,1204,1148.32101166023,1063.44734233912,1230.70671470762
9,22,912,929.43965556728,845.77373228942,1012.75861364467
9,29,671,732.800245519546,653.045458814336,811.531565987611
10,6,587,563.844870027672,486.352281831136,642.567403409333
10,13,458,429.453950886826,353.339873804692,505.686316404948
10,20,329,324.274955616447,244.068157157377,402.282953771039
10,27,250,243.805051479833,170.136466674325,323.076509348877
11,3,161,182.515760637162,106.798534317971,259.873701152852
11,10,NaN,136.205561005077,60.3472304217321,214.782907339521
11,17,NaN,104.193784178814,28.5861587578707,180.603007559923
11,24,NaN,76.025195584614,2.82652877694327,153.949593154774
12,1,NaN,58.0280135374742,-0,131.47429408241
