month,day,data,median,LB,UB
9,1,1784,1784,NaN,NaN
9,8,1328,1328,NaN,NaN
9,15,1204,1204,NaN,NaN
9,22,912,912,NaN,NaN
9,29,671,671,NaN,NaN
10,6,587,587,NaN,NaN
10,13,458,458,NaN,NaN
10,20,329,329,NaN,NaN
10,27,250,250,NaN,NaN
11,3,161,161,NaN,NaN
11,10,72,72,0,357.993003993151
11,17,0,0,0,622.499798018054
11,24,0,0,0,964.087835956642
12,1,0,0,0,1371.44819575714
