month,day,data,median,LB,UB
9,1,1784,1784,1784,1784
9,8,1328,1315.03018070286,1131.54094728467,1492.2253325409
9,15,1204,1182.65784903174,1025.2654972294,1343.87992226675
9,22,912,950.653729063515,795.934512167816,1103.72334181537
9,29,671,733.995613905682,584.337100583233,881.15490069202
10,6,587,540.380131879704,392.010410231478,690.473021751988
10,13,458,400.079578654422,255.599117686275,542.453807804817
10,20,329,311.824886398503,166.84277547297,453.752605195062
10,27,250,254.347863294117,107.89339080328,397.760632065315
11,3,161,223.553488724806,64.7458396909932,381.176294455495
11,10,NaN,204.794424723447,46.0475252562409,389.333477765977
11,17,NaN,194.708547236587,24.0938994482001,398.530053854654
11,24,NaN,187.768904216301,11.906453724312,436.371176499161
12,1,NaN,190.242703908834,5.52206403363396,454.589819325483
