month,day,data,median,LB,UB
7,7,878,878,878,878
7,14,1468,1378.80036383124,971.382091497114,1790.49292162484
7,21,2191,2141.01683000791,1718.57561412992,2561.80139143725
7,28,2628,2773.04914681234,2351.6894503614,3189.9530344713
8,4,3228,3111.64965288343,2705.92347167157,3522.78659922113
8,11,2913,3093.23051092762,2678.69377940853,3493.56372161269
8,18,2994,2792.60072219637,2392.92936346914,3190.94857657219
8,25,2158,2325.71879589369,1924.79628039513,2713.32514123207
9,1,2069,1818.39830466614,1398.87881982349,2233.59086947323
9,8,1191,1364.40631631102,930.618294227666,1787.64183448776
9,15,NaN,991.029262854852,564.059024513632,1412.43509704481
9,22,NaN,707.801501280125,298.33163306801,1118.3911527482
9,29,NaN,498.446778123255,97.2807948397011,901.51417692446
10,6,NaN,345.3563308403,-0,741.844784867969
