year,month,day,data,median,LB,UB
2022,10,6,544,544,544,544
2022,10,13,400,389.618142035587,341.04592517474,437.428242961167
2022,10,20,321,343.824164011091,301.81860370338,384.794001305487
2022,10,27,278,281.499230020544,240.970734006618,323.239322917125
2022,11,3,232,219.305859080131,177.744898499223,260.687456241611
2022,11,10,167,162.324531749738,121.546343296201,202.220128577128
2022,11,17,122,118.045804602808,78.391468474976,157.399221264478
2022,11,24,74,85.8951558624229,46.9820404078698,125.357861525446
2022,12,1,62,63.1384564852248,24.0772105632412,102.901934950434
2022,12,8,34,48.0945779403858,7.72398848156126,90.7024797151219
2022,12,15,NaN,37.927013831258,-0,82.0185245097117
2022,12,22,NaN,30.6873558401142,-0,77.3418519251196
2022,12,29,NaN,25.6844393499878,-0,75.9914842292844
2023,1,5,NaN,22.1638586548679,-0,80.3468200611192
