month,day,data,median,LB,UB
6,23,308,308,308,308
6,30,485,491.451969778637,187.53037410608,787.501969601654
7,7,938,928.319458462467,608.649668033782,1247.23815395825
7,14,1532,1528.71640728257,1185.17548476487,1850.38344031787
7,21,2222,2192.29895053255,1843.85749317265,2520.19526795695
7,28,2627,2752.45409027327,2428.57547756141,3080.79029903943
8,4,3258,3021.75307067528,2688.90680423962,3366.60595671724
8,11,2696,2937.7031087396,2609.4219448715,3288.03798826966
8,18,2698,2557.90091527962,2214.14389947952,2894.12467074512
8,25,1969,2022.85047964064,1652.4228316767,2381.1349261467
9,1,NaN,1490.89564011763,1104.59993908793,1899.43452798877
9,8,NaN,1055.74719987331,659.17793103572,1457.63610007698
9,15,NaN,723.476983613444,332.018174113872,1121.21121251673
9,22,NaN,486.741757786001,122.598551068894,864.130608203122
