month,day,data,median,LB,UB
6,23,308,308,308,308
6,30,485,498.543443600217,31.693994072407,943.487355454985
7,7,938,928.937403199519,437.873281104037,1415.74126330024
7,14,1532,1517.25045759463,1023.47405823194,2005.44278042837
7,21,2222,2171.41313423104,1628.15664737393,2700.46411791726
7,28,2627,2766.72327496075,2249.81443450395,3303.45827354534
8,4,3258,3008.19554434055,2492.1635971957,3550.82964554395
8,11,2696,2908.82320607842,2391.72080761336,3424.57099364969
8,18,2698,2531.4394725153,2011.30319397534,3035.07974706929
8,25,1969,2033.33485476572,1471.51478169877,2590.7881154195
9,1,NaN,1544.38065933309,937.538282336468,2175.35134230235
9,8,NaN,1120.02926880958,519.260565634137,1802.47270847621
9,15,NaN,803.909791770161,215.687528720808,1475.49470516438
9,22,NaN,579.418964260788,9.83149906927227,1237.3328469685
