month,day,data,median,LB,UB
5,17,6,6,6,6
5,24,9,22.6431776108125,-0,176.70326399822
5,31,18,36.5786847460047,-0,193.701948982172
6,7,21,54.6835796615444,-0,213.708176096465
6,14,58,67.1406917390345,-0,225.031266521197
6,21,165,81.4164172036551,-0,243.443723209006
6,28,215,115.085361437052,-0,293.839135474555
7,5,315,284.398205670795,83.5820595544049,622.377640719542
7,12,930,911.457539948234,601.736234875458,1382.433382122
7,19,1499,1455.98375628292,1099.72583304162,1684.93231903105
7,26,NaN,880.500987985858,338.625218576107,2156.76867223662
8,2,NaN,346.212642330346,91.3194032071656,2568.91458942142
8,9,NaN,195.584257860878,5.91150805449425,2647.78773592333
8,16,NaN,146.498504050267,-0,3205.82405809729
