month,day,data,median,LB,UB
6,16,120,120,120,120
6,23,285,253.248147177431,-0,545.145380505314
6,30,494,542.870694178771,225.059475708912,863.900476405965
7,7,1098,1007.59418046336,674.970128793106,1352.43131369422
7,14,1615,1603.92792245512,1274.51994705719,1970.41473177475
7,21,2158,2234.49087183397,1882.07853329683,2572.79070972091
7,28,2672,2720.81146809513,2341.44084524046,3070.81764935427
8,4,3111,2913.3522268658,2549.30165214178,3277.65932868194
8,11,2541,2726.45217194731,2371.10725373802,3071.07184523311
8,18,2362,2299.70751632304,1919.05193397043,2688.41696962886
8,25,NaN,1783.35983579543,1356.68799942433,2409.34219618388
9,1,NaN,1312.28798752804,867.323426631858,2270.04983374107
9,8,NaN,923.358722898677,485.537275580914,2105.7318627763
9,15,NaN,645.478689936504,237.465569642494,2045.21988342688
