month,day,data,median,LB,UB
6,16,120,120,120,120
6,23,285,252.590179049218,2.60286992830939,492.719968265857
6,30,494,541.226605606442,299.671738367202,793.078710190226
7,7,1098,1003.54732052653,737.130263181345,1268.10482685604
7,14,1615,1601.35939780041,1336.45810796653,1874.02469223351
7,21,2158,2232.70145859211,1955.94808640211,2497.55914562043
7,28,2672,2726.65874476904,2431.55641021623,2994.19076514323
8,4,3111,2906.42782581693,2610.53527394818,3186.69882057335
8,11,2541,2726.95938886319,2464.07668385248,3003.02544711435
8,18,2362,2293.46735318612,2003.33980659327,2591.75352791929
8,25,NaN,1766.76243668267,1430.18123479327,2135.26742853674
9,1,NaN,1280.45384393791,928.45106073879,1684.94080432921
9,8,NaN,888.186373274645,552.639109453826,1287.40705060013
9,15,NaN,604.655911900684,296.455970693357,960.068115543805
