month,day,data,median,LB,UB
5,26,10,10,10,10
6,2,26,25.6026227175104,-0,382.683846749571
6,9,46,48.2913176866662,-0,420.018911352774
6,16,83,101.203838536519,-0,459.065480597284
6,23,231,192.453955257951,-0,573.855404744413
6,30,240,336.518171530078,5.24424001875032,805.634014261989
7,7,530,562.638242089614,337.984198766045,1195.0242259228
7,14,1084,1168.45398124699,882.886428222327,1823.10736762424
7,21,2398,2236.78496545209,1434.40598588856,2546.9105629355
7,28,1956,2000.33391279654,1489.43338479312,2646.75628245339
8,4,NaN,1222.09361941128,844.429521049654,2770.41911566712
8,11,NaN,754.31716102704,503.332498106438,2814.2068914915
8,18,NaN,527.660997569314,136.312091733198,2595.09798910839
8,25,NaN,370.432080759172,-0,2257.86864990854
