month,day,data,median,LB,UB
5,26,10,10,10,10
6,2,26,31.0965918617625,-0,154.285181170568
6,9,46,65.8908780804352,-0,189.10795709959
6,16,83,109.925975207256,-0,237.753967043591
6,23,231,166.773315198606,44.2825575951246,301.10564980932
6,30,240,239.121937388346,105.493575051986,399.644367046201
7,7,530,392.735756965975,241.427625699895,617.915744010561
7,14,1084,911.440192422928,611.388298452219,1529.73172773878
7,21,2398,1986.51441519159,1583.02547686094,2510.72566740043
7,28,1956,2285.58273654484,1718.58000829503,2493.27016017756
8,4,NaN,1481.43401303391,883.821723880662,1816.29880553136
8,11,NaN,867.194820148609,618.58388229854,1056.60266021099
8,18,NaN,664.519353872487,521.897537459971,814.364047709719
8,25,NaN,601.234241584419,468.338134693681,742.426905032389
