month,day,data,median,LB,UB
6,2,23,23,23,23
6,9,46,54.6791713556032,-0,828.866393720705
6,16,81,114.233536524115,-0,895.710509025158
6,23,225,248.715118510907,-0,1031.81372583077
6,30,245,469.176540912153,-0,1313.96415507035
7,7,560,790.229504116787,-0,1743.5576966854
7,14,1065,1234.75290388114,365.157665493992,2167.94261166456
7,21,2370,1738.39099368969,898.790034516038,2660.76606310703
7,28,2029,2370.54164648444,1278.14146195109,3317.14857395882
8,4,3699,3565.1328789268,2412.65954197148,4649.68102235543
8,11,NaN,5122.01981266591,2684.37125189587,8948.38906157747
8,18,NaN,6206.50136605006,1712.6989844732,20458.1471268074
8,25,NaN,8028.13309198693,614.0624879055,43410.88179568
9,1,NaN,10176.7872259397,-0,74238.7044977608
