month,day,data,median,LB,UB
6,2,23,23,23,23
6,9,46,53.87142013087,-0,943.851597615718
6,16,81,106.272344572753,-0,1009.30692265935
6,23,225,265.530640376751,-0,1141.84077584102
6,30,245,507.755045228864,-0,1402.39709687365
7,7,560,879.415147761485,-0,1855.33671597927
7,14,1065,1323.73792065997,336.893753207341,2347.79480560997
7,21,2370,1706.24674741106,770.207417971892,2697.89006646526
7,28,2029,1984.99975043742,992.420769576983,3148.36998516172
8,4,3699,3516.35560631634,2046.06102068995,4725.05858285362
8,11,NaN,4899.5947455064,1896.22278720886,8766.73621704722
8,18,NaN,3253.25710652709,1063.58333788216,5385.44598936448
8,25,NaN,1568.73015513697,209.932343339005,4580.88881506581
9,1,NaN,753.402987478083,-0,3707.11807690754
