month,day,data,median,LB,UB
6,2,23,23,23,23
6,9,46,57.0656085741174,-0,795.37558919881
6,16,81,120.04119850928,-0,869.252383539964
6,23,225,250.638874128584,-0,992.275836067302
6,30,245,451.525611711992,-0,1222.58358597468
7,7,560,768.532388051659,-0,1593.63726982371
7,14,1065,1194.60246364301,392.111397172903,2112.25640167377
7,21,2370,1755.60873012782,956.802246133913,2639.92331592351
7,28,2029,2487.837859028,1601.8726796396,3350.1035205115
8,4,3699,3578.63235605824,2639.25191001809,4602.25200440229
8,11,NaN,5203.77693671596,3084.88642259848,9099.67555876162
8,18,NaN,7214.88170592168,2556.93549862172,20989.030526794
8,25,NaN,9782.26833977525,1955.7649356335,44350.0979925146
9,1,NaN,12980.4063588594,1464.37657154574,75546.0722637801
